Order,Family name,Family,Common_name,Scientific_name,Authority,BirdLife_taxonomic_treatment,2018_IUCN_Redlist,Synonyms
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-bellied Seed-Finch,Sporophila angolensis,"(Linnaeus, 1766)",R,LC,Oryzoborus angolensis
PASSERIFORMES,Thraupidae,Tanagers,Nicaraguan Seed-finch,Sporophila nuttingi,"Ridgway, 1884",R,LC,Oryzoborus nuttingi
PASSERIFORMES,Thraupidae,Tanagers,Great-billed Seed-finch,Sporophila maximiliani,"Cabanis, 1851",R,EN,Oryzoborus maximiliani
PASSERIFORMES,Thraupidae,Tanagers,Large-billed Seed-finch,Sporophila crassirostris,"(Gmelin, 1789)",R,LC,Oryzoborus crassirostris
PASSERIFORMES,Thraupidae,Tanagers,Black-billed Seed-finch,Sporophila atrirostris,"Sclater & Salvin, 1878",R,LC,Oryzoborus atrirostris
PASSERIFORMES,Thraupidae,Tanagers,Slate-colored Seedeater,Sporophila schistacea,"Lawrence, 1862",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Temminck's Seedeater,Sporophila falcirostris,"(Temminck, 1820)",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Buffy-fronted Seedeater,Sporophila frontalis,"(Verreaux, 1869)",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Plumbeous Seedeater,Sporophila plumbea,"(Wied, 1831)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Tropeiro Seedeater,Sporophila beltoni,"Repenning & Fontana, 2013",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Rusty-collared Seedeater,Sporophila collaris,"(Boddaert, 1783)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-throated Seedeater,Sporophila albogularis,"(Spix, 1825)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-bellied Seedeater,Sporophila leucoptera,"(Vieillot, 1817)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Parrot-billed Seedeater,Sporophila peruviana,"(Lesson, 1842)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-throated Seedeater,Sporophila telasco,"(Lesson, 1828)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Drab Seedeater,Sporophila simplex,"(Taczanowski, 1874)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-bellied Seedeater,Sporophila castaneiventris,"Cabanis, 1849",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Ruddy-breasted Seedeater,Sporophila minuta,"(Linnaeus, 1758)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Copper Seedeater,Sporophila bouvreuil,"(Müller, 1776)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-and-tawny Seedeater,Sporophila nigrorufa,"(D'Orbigny & Lafresnaye, 1837)",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Tawny-bellied Seedeater,Sporophila hypoxantha,"Cabanis, 1851",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Dark-throated Seedeater,Sporophila ruficollis,"Cabanis, 1851",R,NT,
PASSERIFORMES,Thraupidae,Tanagers,Ibera Seedeater,Sporophila iberaensis,"Di Giacomo & Kopuchian, 2016",R,EN,Sporophila digiacomoi
PASSERIFORMES,Thraupidae,Tanagers,Pearly-bellied Seedeater,Sporophila pileata,"(Sclater, 1865)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Rufous-rumped Seedeater,Sporophila hypochroma,"Todd, 1915",R,NT,
PASSERIFORMES,Thraupidae,Tanagers,Chestnut Seedeater,Sporophila cinnamomea,"(Lafresnaye, 1839)",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Marsh Seedeater,Sporophila palustris,"(Barrows, 1883)",R,EN,
PASSERIFORMES,Thraupidae,Tanagers,Black-bellied Seedeater,Sporophila melanogaster,"(Pelzeln, 1870)",R,NT,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila zelichi,"Narosky, 1977",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila insulata,"Chapman, 1921",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila aurita,Olson (1981),NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila americana,"(Gmelin, 1789)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila torqueola,"(Bonaparte, 1850)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila melanops,"(Pelzeln, 1870)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila bouvreuil,"(Müller, 1776)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila corvina,"(Sclater, 1859)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila americana,"(Gmelin, 1789)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila telasco,"(Lesson, 1828)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sporophila nigricollis,"(Vieillot, 1823)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Cinereous Finch,Piezorina cinerea,"(Lafresnaye, 1843)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Slender-billed Finch,Xenospingus concolor,"(D'Orbigny & Lafresnaye, 1837)",R,NT,
PASSERIFORMES,Thraupidae,Tanagers,Grey-hooded Tanager,Cnemoscopus rubrirostris,"(Lafresnaye, 1840)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Golden-bellied Tanager,Cnemoscopus chrysogaster,"Taczanowski, 1875",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Cnemoscopus rubrirostris,"(Lafresnaye, 1840)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Black-headed Hemispingus,Pseudospingus verticalis,"(Lafresnaye, 1840)",R,LC,Hemispingus verticalis
PASSERIFORMES,Thraupidae,Tanagers,Drab Hemispingus,Pseudospingus xanthophthalmus,"(Taczanowski, 1874)",R,LC,Hemispingus xanthophthalmus
PASSERIFORMES,Thraupidae,Tanagers,Bolivian Warbling-finch,Poospiza boliviana,"Sharpe, 1888",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Cinnamon Warbling-finch,Poospiza ornata,"(Leybold, 1865)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-and-chestnut Warbling-finch,Poospiza whitii,"Sclater, 1883",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-and-rufous Warbling-finch,Poospiza nigrorufa,"(d'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Collared Warbling-finch,Poospiza hispaniolensis,"Bonaparte, 1851",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Rufous-breasted Warbling-finch,Poospiza rubecula,"Salvin, 1895",R,EN,
PASSERIFORMES,Thraupidae,Tanagers,Tucuman Mountain-finch,Poospiza baeri,"(Oustalet, 1904)",R,VU,Compsospiza baeri
PASSERIFORMES,Thraupidae,Tanagers,Cochabamba Mountain-finch,Poospiza garleppi,"Berlepsch, 1893",R,EN,Compsospiza garleppi
PASSERIFORMES,Thraupidae,Tanagers,Slaty-backed Hemispingus,Poospiza goeringi,"(Sclater & Salvin, 1870)",R,VU,Hemispingus goeringi
PASSERIFORMES,Thraupidae,Tanagers,Rufous-browed Hemispingus,Poospiza rufosuperciliaris,"Blake & Hocking, 1974",R,VU,Hemispingus rufosuperciliaris
PASSERIFORMES,Thraupidae,Tanagers,,Poospiza nigrorufa,"(D'Orbigny & Lafresnaye, 1837)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Poospiza lateralis,"(Nordmann, 1835)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Grey-capped Hemispingus,Kleinothraupis reyi,"(Berlepsch, 1885)",R,NT,Hemispingus reyi
PASSERIFORMES,Thraupidae,Tanagers,Black-capped Hemispingus,Kleinothraupis atropileus,"(Lafresnaye, 1842)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-browed Hemispingus,Kleinothraupis auricularis,"Cabanis, 1873",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Orange-browed Hemispingus,Kleinothraupis calophrys,"(Sclater & Salvin, 1876)",R,LC,Hemispingus calophrys
PASSERIFORMES,Thraupidae,Tanagers,Parodi's Hemispingus,Kleinothraupis parodii,"Weske & Terborgh, 1974",R,NT,Hemispingus parodii
PASSERIFORMES,Thraupidae,Tanagers,,Kleinothraupis atropileus,"(Lafresnaye, 1842)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Oleaginous Hemispingus,Sphenopsis frontalis,"(Tschudi, 1844)",R,LC,Hemispingus frontalis
PASSERIFORMES,Thraupidae,Tanagers,Western Hemispingus,Sphenopsis ochracea,"(von Berlepsch & Taczanowski, 1884)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Piura Hemispingus,Sphenopsis piurae,"(Chapman, 1923)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-eared Hemispingus,Sphenopsis melanotis,"(Sclater, 1855)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Sphenopsis melanotis,"(Sclater, 1855)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Fulvous-headed Tanager,Thlypopsis fulviceps,"Cabanis, 1851",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Buff-bellied Tanager,Thlypopsis inornata,"(Taczanowski, 1879)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Orange-headed Tanager,Thlypopsis sordida,"(D'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-headed Tanager,Thlypopsis pyrrhocoma,"(Strickland, 1844)",R,LC,Pyrrhocoma ruficeps
PASSERIFORMES,Thraupidae,Tanagers,Rust-and-yellow Tanager,Thlypopsis ruficeps,"(D'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Eyebrowed Hemispingus,Thlypopsis superciliaris,"(Lafresnaye, 1840)",R,LC,Hemispingus superciliaris
PASSERIFORMES,Thraupidae,Tanagers,Rufous-chested Tanager,Thlypopsis ornata,"(Sclater, 1859)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Brown-flanked Tanager,Thlypopsis pectoralis,"(Taczanowski, 1884)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Bay-chested Warbling-finch,Castanozoster thoracicus,"(Nordmann, 1835)",R,LC,Poospiza thoracica
PASSERIFORMES,Thraupidae,Tanagers,Long-tailed Reed-finch,Donacospiza albifrons,"(Vieillot, 1817)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-rumped Tanager,Cypsnagra hirundinacea,"(Lesson, 1823)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Rufous-sided Warbling-finch,Poospizopsis hypocondria,"(D'Orbigny & Lafresnaye, 1837)",R,LC,Poospiza hypochondriaca
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-breasted Mountain-finch,Poospizopsis caesar,"Sclater & Salvin, 1869",R,LC,Poospiza caesar
PASSERIFORMES,Thraupidae,Tanagers,Stolzmann's Tanager,Urothraupis stolzmanni,"Taczanowski & Berlepsch, 1885",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Pardusco,Nephelornis oneilli,"Lowery & Tallman, 1976",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Buff-breasted Warbling-finch,Microspingus lateralis,"(Nordmann, 1835)",R,LC,Poospiza lateralis
PASSERIFORMES,Thraupidae,Tanagers,Grey-breasted Warbling-finch,Microspingus cabanisi,"(Bonaparte, 1851)",R,LC,Poospiza lateralis
PASSERIFORMES,Thraupidae,Tanagers,Rusty-browed Warbling-finch,Microspingus erythrophrys,"(Sclater, 1881)",R,LC,Poospiza erythrophrys
PASSERIFORMES,Thraupidae,Tanagers,Plain-tailed Warbling-finch,Microspingus alticola,"(Salvin, 1895)",R,EN,Poospiza alticola
PASSERIFORMES,Thraupidae,Tanagers,Ringed Warbling-finch,Microspingus torquatus,"(d'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-breasted Warbling-finch,Microspingus pectoralis,"(Todd, 1922)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Three-striped Hemispingus,Microspingus trifasciatus,"Taczanowski, 1874",R,LC,Hemispingus trifasciatus
PASSERIFORMES,Thraupidae,Tanagers,Black-capped Warbling-finch,Microspingus melanoleucus,"(D'Orbigny & Lafresnaye, 1837)",R,LC,Poospiza melanoleuca
PASSERIFORMES,Thraupidae,Tanagers,Cinereous Warbling-finch,Microspingus cinereus,"(Bonaparte, 1851)",R,LC,Poospiza cinerea
PASSERIFORMES,Thraupidae,Tanagers,,Microspingus torquatus,"(D'Orbigny & Lafresnaye, 1837)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Pearly-breasted Conebill,Conirostrum margaritae,"(Holt, 1931)",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Bicolored Conebill,Conirostrum bicolor,"(Vieillot, 1809)",R,NT,
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-vented Conebill,Conirostrum speciosum,"(Temminck, 1824)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-eared Conebill,Conirostrum leucogenys,"Lafresnaye, 1852",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Capped Conebill,Conirostrum albifrons,"Lafresnaye, 1842",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Giant Conebill,Conirostrum binghami,"(Chapman, 1919)",R,NT,Oreomanes fraseri
PASSERIFORMES,Thraupidae,Tanagers,Blue-backed Conebill,Conirostrum sitticolor,"Lafresnaye, 1840",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-browed Conebill,Conirostrum ferrugineiventre,"Sclater, 1856",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Tamarugo Conebill,Conirostrum tamarugense,"Johnson & Millie, 1972",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Rufous-browed Conebill,Conirostrum rufum,"Lafresnaye, 1843",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Ochraceous Conebill,Conirostrum fraseri,"Sclater, 1859",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Cinereous Conebill,Conirostrum cinereum,"Lafresnaye & d'Orbigny, 1838",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Conirostrum cinereum,"Lafresnaye & d'Orbigny, 1838",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Stripe-tailed Yellow-finch,Sicalis citrina,"Pelzeln, 1870",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Sulphur-throated Finch,Sicalis taczanowskii,"Sharpe, 1888",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Bright-rumped Yellow-finch,Sicalis uropigyalis,"(D'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Saffron Finch,Sicalis flaveola,"(Linnaeus, 1766)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Orange-fronted Yellow-finch,Sicalis columbiana,"Cabanis, 1851",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Grassland Yellow-finch,Sicalis luteola,"(Sparrman, 1789)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Citron-headed Yellow-finch,Sicalis luteocephala,"(D'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Patagonian Yellow-finch,Sicalis lebruni,"(Oustalet, 1891)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Monte Yellow-finch,Sicalis mendozae,"Sharpe, 1888",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Greenish Yellow-finch,Sicalis olivascens,"(d'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Greater Yellow-finch,Sicalis auriventris,"Philippi & Landbeck, 1864",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Raimondi's Yellow-finch,Sicalis raimondii,"Taczanowski, 1874",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Puna Yellow-finch,Sicalis lutea,"(D'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Sicalis olivascens,"(D'Orbigny & Lafresnaye, 1837)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sicalis luteola,"(Sparrman, 1789)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Sicalis luteiventris,"(Meyen, 1834)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Grey-hooded Sierra-finch,Phrygilus gayi,"(Gervais, 1834)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Patagonian Sierra-finch,Phrygilus patagonicus,"(Gould, 1839)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-hooded Sierra-finch,Phrygilus atriceps,"(Lafresnaye & d'Orbigny, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Peruvian Sierra-finch,Phrygilus punensis,"Ridgway, 1887",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Inaccessible Finch,Nesospiza acunhae,"Cabanis, 1873",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Nightingale Finch,Nesospiza questi,"P.R. Lowe, 1923",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Wilkins's Finch,Nesospiza wilkinsi,"Lowe, 1923",R,EN,
PASSERIFORMES,Thraupidae,Tanagers,,Nesospiza wilkinsi,"Lowe, 1923",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Nesospiza acunhae,"Cabanis, 1873",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Gough Finch,Rowettia goughensis,"(Clarke, 1904)",R,CR,Nesospiza goughensis
PASSERIFORMES,Thraupidae,Tanagers,Yellow-bridled Finch,Melanodera xanthogramma,"(Gould & G. R. Gray, in Gould, 1839)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-bridled Finch,Melanodera melanodera,"(Quoy & Gaimard, 1824)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Uniform Finch,Haplospiza unicolor,"Cabanis, 1851",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Ash-breasted Sierra-finch,Geospizopsis plebejus,"(Tschudi, 1844)",R,LC,Phrygilus plebejus
PASSERIFORMES,Thraupidae,Tanagers,Plumbeous Sierra-finch,Geospizopsis unicolor,"(Lafresnaye & D'Orbigny, 1837)",R,LC,Phrygilus unicolor
PASSERIFORMES,Thraupidae,Tanagers,Slaty Finch,Spodiornis rusticus,"(Tschudi, 1844)",R,LC,Haplospiza rustica
PASSERIFORMES,Thraupidae,Tanagers,Peg-billed Finch,Acanthidops bairdi,"Ridgway, 1882",R,LC,Acanthidops bairdi
PASSERIFORMES,Thraupidae,Tanagers,Streaked Dacnis,Xenodacnis petersi,"Bond & Meyer de Schauensee, 1939",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Tit-like Dacnis,Xenodacnis parina,"Cabanis, 1873",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Xenodacnis parina,"Cabanis, 1873",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Short-tailed Finch,Idiopsar brachyurus,"Cassin, 1866",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,White-winged Diuca-finch,Chionodacryon speculiferum,"(Lafresnaye & D'Orbigny, 1837)",R,LC,Diuca speculifera
PASSERIFORMES,Thraupidae,Tanagers,White-throated Sierra-finch,Ephippiospingus erythronotus,"(Philippi & Landbeck, 1861)",R,LC,Phrygilus erythronotus
PASSERIFORMES,Thraupidae,Tanagers,Red-backed Sierra-finch,Ephippiospingus dorsalis,"Cabanis, 1883",R,LC,Phrygilus dorsalis
PASSERIFORMES,Thraupidae,Tanagers,Band-tailed Seedeater,Catamenia analis,"(D'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Plain-colored Seedeater,Catamenia inornata,"(Lafresnaye, 1847)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Paramo Seedeater,Catamenia homochroa,"Sclater, 1858",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Catamenia oreophila,"Todd, 1913",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Catamenia homochroa,"Sclater, 1858",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Deep-blue Flowerpiercer,Diglossa glauca,"Sclater & Salvin, 1876",R,LC,Diglossopis glauca
PASSERIFORMES,Thraupidae,Tanagers,Bluish Flowerpiercer,Diglossa caerulescens,"Sclater, 1856",R,LC,Diglossopis caerulescens
PASSERIFORMES,Thraupidae,Tanagers,Masked Flowerpiercer,Diglossa cyanea,"(Lafresnaye, 1840)",R,LC,Diglossopis cyanea
PASSERIFORMES,Thraupidae,Tanagers,Indigo Flowerpiercer,Diglossa indigotica,"Sclater, 1856",R,LC,Diglossopis indigotica
PASSERIFORMES,Thraupidae,Tanagers,Rusty Flowerpiercer,Diglossa sittoides,"(D'Orbigny & Lafresnaye, 1838)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Slaty Flowerpiercer,Diglossa plumbea,"Cabanis, 1861",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Cinnamon-bellied Flowerpiercer,Diglossa baritula,"Wagler, 1832",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Moustached Flowerpiercer,Diglossa mystacalis,"Lafresnaye, 1846",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Glossy Flowerpiercer,Diglossa lafresnayii,"(Boissonneau, 1840)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-bellied Flowerpiercer,Diglossa gloriosissima,"Chapman, 1912",R,EN,
PASSERIFORMES,Thraupidae,Tanagers,Scaled Flowerpiercer,Diglossa duidae,"Chapman, 1929",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Greater Flowerpiercer,Diglossa major,"Cabanis, 1849",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Venezuelan Flowerpiercer,Diglossa venezuelensis,"Chapman, 1925",R,EN,
PASSERIFORMES,Thraupidae,Tanagers,White-sided Flowerpiercer,Diglossa albilatera,"Lafresnaye, 1843",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Grey-bellied Flowerpiercer,Diglossa carbonaria,"(d'Orbigny & Lafresnaye, 1838)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-throated Flowerpiercer,Diglossa brunneiventris,"Lafresnaye, 1846",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Merida Flowerpiercer,Diglossa gloriosa,"Sclater & Salvin, 1870",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black Flowerpiercer,Diglossa humeralis,"(Fraser, 1840)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Vermilion Tanager,Calochaetes coccineus,"(Sclater, 1858)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Purplish-mantled Tanager,Iridosornis porphyrocephalus,"(Sclater, 1856)",R,NT,Iridosornis porphyrocephala
PASSERIFORMES,Thraupidae,Tanagers,Yellow-throated Tanager,Iridosornis analis,"(Tschudi, 1844)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Golden-collared Tanager,Iridosornis jelskii,"(Cabanis, 1873)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Yellow-scarfed Tanager,Iridosornis reinhardti,"(Sclater, 1865)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Golden-crowned Tanager,Iridosornis rufivertex,"(Lafresnaye, 1842)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Fawn-breasted Tanager,Pipraeidea melanonota,"(Vieillot, 1819)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Green-mantled Tanager,Pipraeidea darwinii,"(Bonaparte, 1838)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Blue-and-yellow Tanager,Pipraeidea bonariensis,"(Gmelin, 1789)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Pipraeidea bonariensis,"(Gmelin, 1789)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Rufous-bellied Mountain-tanager,Pseudosaltator rufiventris,"d'Orbigny & Lafresnaye, 1837",R,NT,Saltator rufiventris
PASSERIFORMES,Thraupidae,Tanagers,Chestnut-bellied Mountain-tanager,Dubusia castaneoventris,"(Sclater, 1851)",R,LC,Delothraupis castaneoventris
PASSERIFORMES,Thraupidae,Tanagers,Carriker's Mountain-tanager,Dubusia carrikeri,"Wetmore, 1946",R,EN,
PASSERIFORMES,Thraupidae,Tanagers,Buff-breasted Mountain-tanager,Dubusia taeniata,"(Boissonneau, 1840)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Streak-crowned Mountain-tanager,Dubusia stictocephala,"von Berlepsch & Stolzmann, 1894",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Dubusia taeniata,"(Boissonneau, 1840)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Hooded Mountain-tanager,Buthraupis montana,"(D'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Blue-capped Tanager,Sporathraupis cyanocephala,"(D'Orbigny & Lafresnaye, 1837)",R,LC,Thraupis cyanocephala
PASSERIFORMES,Thraupidae,Tanagers,Masked Mountain-tanager,Tephrophilus wetmorei,"Moore, 1934",R,VU,Buthraupis wetmorei
PASSERIFORMES,Thraupidae,Tanagers,Grass-green Tanager,Chlorornis riefferii,"(Boissonneau, 1840)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-chested Mountain-tanager,Cnemathraupis eximia,"(Boissonneau, 1840)",R,LC,Buthraupis eximia
PASSERIFORMES,Thraupidae,Tanagers,Golden-backed Mountain-tanager,Cnemathraupis aureodorsalis,"(Blake & Hocking, 1974)",R,EN,Buthraupis aureodorsalis
PASSERIFORMES,Thraupidae,Tanagers,Blue-winged Mountain-tanager,Anisognathus somptuosus,"(Lesson, 1831)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Bolivian Mountain-tanager,Anisognathus flavinucha,"(d’Orbigny and Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Black-chinned Mountain-tanager,Anisognathus notabilis,"(Sclater, 1855)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Santa Marta Mountain-tanager,Anisognathus melanogenys,"(Salvin & Godman, 1880)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Scarlet-bellied Mountain-tanager,Anisognathus lunulatus,"du Bus de Gisignies, 1839",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Fire-bellied Mountain-tanager,Anisognathus igniventris,"(d'Orbigny & Lafresnaye, 1837)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Lacrimose Mountain-tanager,Anisognathus lacrymosus,"(Du Bus & Gisignies, 1846)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,,Anisognathus somptuosus,"(Lesson, 1831)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,,Anisognathus igniventris,"(D'Orbigny & Lafresnaye, 1837)",NR,NR,
PASSERIFORMES,Thraupidae,Tanagers,Glistening-green Tanager,Chlorochrysa phoenicotis,"(Bonaparte, 1851)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Multicolored Tanager,Chlorochrysa nitidissima,"Sclater, 1873",R,VU,
PASSERIFORMES,Thraupidae,Tanagers,Orange-eared Tanager,Chlorochrysa calliparaea,"(Tschudi, 1844)",R,LC,
PASSERIFORMES,Thraupidae,Tanagers,Blue-throated Tanager,Chlorochrysa fulgentissima,"Chapman, 1901",R,LC,
